outcome_group,arm_set,study,studytime,direction,contrast,module,pathway,total,hits,expected,raw_p,fdr_native,fdr_bh_pooled,significant,hit_features
tertiary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Propanoate Metabolism,3,1,0.00488,0.00488,0.239,0.03788654545454545,FALSE,beta-Alanine
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Ketone Body Metabolism,1,1,0.00488,0.00488,0.12,0.03788654545454545,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Butyrate Metabolism,1,1,0.00488,0.00488,0.12,0.03788654545454545,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Mitochondrial Electron Transport Chain,1,1,0.00488,0.00488,0.12,0.03788654545454545,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Phytanic Acid Peroxisomal Oxidation,1,1,0.00488,0.00488,0.12,0.03788654545454545,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Citric Acid Cycle,2,1,0.00976,0.00974,0.191,0.05649094594594595,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Tryptophan Metabolism,6,1,0.00976,0.00976,0.956,0.05649094594594595,FALSE,Indoleacetic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Beta-Alanine Metabolism,7,1,0.0114,0.0114,0.255,0.06237078651685393,FALSE,beta-Alanine
tertiary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Histidine Metabolism,8,1,0.013,0.013,0.255,0.06237078651685393,FALSE,beta-Alanine
tertiary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Aspartate Metabolism,8,1,0.013,0.013,0.255,0.06237078651685393,FALSE,beta-Alanine
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,1,0.0146,0.0146,0.237,0.06356106870229009,FALSE,Stearoylcarnitine
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Oxidation of Branched Chain Fatty Acids,4,1,0.0195,0.0194,0.237,0.06356106870229009,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,"Valine, Leucine and Isoleucine Degradation",5,1,0.0244,0.0242,0.237,0.06753856209150326,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Carnitine Synthesis,5,1,0.0244,0.0242,0.237,0.06753856209150326,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Warburg Effect,5,1,0.0244,0.0242,0.237,0.06753856209150326,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Tryptophan Metabolism,6,1,0.0293,0.029,0.259,0.07266491228070175,FALSE,Indoleacetic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Glutamate Metabolism,8,1,0.039,0.0386,0.315,0.07758169014084507,FALSE,Succinic acid
tertiary,stratified,Misame,3-4 mo.,up,BEP/IFA,ora,Arginine and Proline Metabolism,10,1,0.0488,0.0481,0.362,0.08929869565217391,FALSE,Succinic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Fatty Acid Biosynthesis,3,3,0.0683,9.44e-6,9.25e-4,0.0013436266666666666,TRUE,Palmitic acid; Dodecanoic acid; Myristic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf,ora,Methionine Metabolism,11,2,0.0894,0.00283,0.195,0.034526,FALSE,Sarcosine; Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf,ora,Glycine and Serine Metabolism,13,2,0.106,0.00398,0.195,0.03776577777777778,FALSE,Sarcosine; Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,2,0.114,0.00463,0.227,0.03788654545454545,FALSE,Eicosapentaenoic acid; Docosahexaenoic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Steroid Biosynthesis,1,1,0.0228,0.0228,0.446,0.06753856209150326,FALSE,Palmitic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Fatty Acid Elongation In Mitochondria,1,1,0.0228,0.0228,0.446,0.06753856209150326,FALSE,Palmitic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,1,1,0.0228,0.0228,0.446,0.06753856209150326,FALSE,Dodecanoic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf,ora,Homocysteine Degradation,3,1,0.0244,0.0242,0.631,0.06753856209150326,FALSE,Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf,ora,Catecholamine Biosynthesis,4,1,0.0325,0.0322,0.631,0.07342592592592592,FALSE,Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf,ora,Betaine Metabolism,4,1,0.0325,0.0322,0.631,0.07342592592592592,FALSE,Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Glycine and Serine Metabolism,13,2,0.296,0.0325,0.491,0.07342592592592592,FALSE,Ornithine; Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Fatty acid Metabolism,2,1,0.0455,0.045,0.491,0.0854,FALSE,Palmitic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Pyruvate Metabolism,2,1,0.0455,0.045,0.491,0.0854,FALSE,Lactic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Gluconeogenesis,2,1,0.0455,0.045,0.491,0.0854,FALSE,Lactic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Glycerolipid Metabolism,3,1,0.0683,0.0669,0.546,0.1017531914893617,FALSE,Palmitic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Beta Oxidation of Very Long Chain Fatty Acids,3,1,0.0683,0.0669,0.546,0.1017531914893617,FALSE,Dodecanoic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Homocysteine Degradation,3,1,0.0683,0.0669,0.546,0.1017531914893617,FALSE,Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Catecholamine Biosynthesis,4,1,0.0911,0.0882,0.617,0.11880567823343849,FALSE,Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Betaine Metabolism,4,1,0.0911,0.0882,0.617,0.11880567823343849,FALSE,Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Spermidine and Spermine Biosynthesis,5,1,0.114,0.109,0.668,0.1349072463768116,FALSE,Ornithine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Warburg Effect,5,1,0.114,0.109,0.668,0.1349072463768116,FALSE,Lactic acid
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Urea Cycle,7,1,0.159,0.15,0.862,0.16381074168797954,FALSE,Ornithine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Arginine and Proline Metabolism,10,1,0.228,0.207,1,0.21401694915254235,FALSE,Ornithine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Methionine Metabolism,11,1,0.25,0.225,1,0.23039568345323744,FALSE,Homocysteine
tertiary,stratified,Vital,1.5 mo.,down,BEP+ExBf+AZT,ora,Bile Acid Biosynthesis,15,1,0.341,0.295,1,0.2963882352941176,FALSE,Palmitic acid
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Urea Cycle,7,3,0.182,4.76e-4,0.0467,0.015425374999999998,TRUE,L-Alanine; Glutamine; Citrulline
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Tryptophan Metabolism,6,2,0.156,0.00897,0.318,0.05632632352941177,FALSE,L-Alanine; Indoleacetic acid
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Ammonia Recycling,7,2,0.182,0.0124,0.318,0.06237078651685393,FALSE,Histidine; Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Aspartate Metabolism,8,2,0.208,0.0162,0.318,0.06356106870229009,FALSE,Glutamine; Citrulline
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glutamate Metabolism,8,2,0.208,0.0162,0.318,0.06356106870229009,FALSE,L-Alanine; Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Phenylacetate Metabolism,1,1,0.026,0.026,0.425,0.07116666666666667,FALSE,Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Spermidine and Spermine Biosynthesis,5,1,0.0488,0.048,1,0.08929869565217391,FALSE,Spermidine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Selenoamino Acid Metabolism,2,1,0.052,0.0514,0.504,0.09299915254237288,FALSE,L-Alanine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Pyrimidine Metabolism,2,1,0.052,0.0514,0.504,0.09299915254237288,FALSE,Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Nicotinate and Nicotinamide Metabolism,2,1,0.052,0.0514,0.504,0.09299915254237288,FALSE,Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Methylhistidine Metabolism,2,1,0.052,0.0514,0.504,0.09299915254237288,FALSE,Histidine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Propanoate Metabolism,3,1,0.078,0.0762,0.533,0.10992364864864865,FALSE,L-Valine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Amino Sugar Metabolism,3,1,0.078,0.0762,0.533,0.10992364864864865,FALSE,Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Alanine Metabolism,3,1,0.078,0.0762,0.533,0.10992364864864865,FALSE,L-Alanine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glucose-Alanine Cycle,3,1,0.078,0.0762,0.533,0.10992364864864865,FALSE,L-Alanine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glutathione Metabolism,4,1,0.104,0.1,0.607,0.12670623145400592,FALSE,L-Alanine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Lysine Degradation,4,1,0.104,0.1,0.607,0.12670623145400592,FALSE,Aminoadipic acid
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Methionine Metabolism,11,1,0.107,0.103,1,0.1289765395894428,FALSE,Spermidine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,1,0.13,0.124,0.607,0.1431027027027027,FALSE,Dihomo-gamma-linolenic acid
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,"Valine, Leucine and Isoleucine Degradation",5,1,0.13,0.124,0.607,0.1431027027027027,FALSE,L-Valine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Spermidine and Spermine Biosynthesis,5,1,0.13,0.124,0.607,0.1431027027027027,FALSE,Spermidine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Warburg Effect,5,1,0.13,0.124,0.607,0.1431027027027027,FALSE,Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Purine Metabolism,6,1,0.156,0.147,0.685,0.16094615384615385,FALSE,Glutamine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Beta-Alanine Metabolism,7,1,0.182,0.169,0.754,0.17906451612903226,FALSE,Histidine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Histidine Metabolism,8,1,0.208,0.191,0.814,0.19891951219512197,FALSE,Histidine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Arginine and Proline Metabolism,10,1,0.26,0.233,0.952,0.23801674641148327,FALSE,Citrulline
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Methionine Metabolism,11,1,0.286,0.254,0.994,0.2570094786729858,FALSE,Spermidine
tertiary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glycine and Serine Metabolism,13,1,0.338,0.293,1,0.29507311320754714,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Bile Acid Biosynthesis,15,3,0.146,2.26e-4,0.0221,0.010722444444444444,TRUE,Taurocholic acid; Glycocholic acid; Chenodeoxycholic acid glycine conjugate
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Pyruvate Metabolism,2,1,0.0195,0.0194,0.756,0.06356106870229009,FALSE,Lactic acid
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Gluconeogenesis,2,1,0.0195,0.0194,0.756,0.06356106870229009,FALSE,Lactic acid
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Homocysteine Degradation,3,1,0.0293,0.029,0.944,0.07266491228070175,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Homocysteine Degradation,3,1,0.0293,0.029,0.756,0.07266491228070175,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Catecholamine Biosynthesis,4,1,0.039,0.0385,0.944,0.07758169014084507,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Betaine Metabolism,4,1,0.039,0.0385,0.944,0.07758169014084507,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Catecholamine Biosynthesis,4,1,0.039,0.0385,0.756,0.07758169014084507,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Betaine Metabolism,4,1,0.039,0.0385,0.756,0.07758169014084507,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Warburg Effect,5,1,0.0488,0.048,0.784,0.08929869565217391,FALSE,Lactic acid
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Arginine and Proline Metabolism,10,1,0.0976,0.094,1,0.12277872340425532,FALSE,4-Hydroxyproline
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Methionine Metabolism,11,1,0.107,0.103,1,0.1289765395894428,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Methionine Metabolism,11,1,0.107,0.103,1,0.1289765395894428,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Glycine and Serine Metabolism,13,1,0.127,0.121,1,0.1431027027027027,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Glycine and Serine Metabolism,13,1,0.127,0.121,1,0.1431027027027027,FALSE,Homocysteine
tertiary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Bile Acid Biosynthesis,15,1,0.146,0.138,1,0.15345312500000002,FALSE,Taurocholic acid
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,2,0.0569,0.00109,0.08,0.020607391304347827,FALSE,Arachidonic acid; Dihomo-gamma-linolenic acid
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Tryptophan Metabolism,6,2,0.0683,0.00163,0.08,0.024857499999999998,FALSE,L-Alanine; Indoleacetic acid
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Selenoamino Acid Metabolism,2,1,0.0228,0.0227,0.628,0.06753856209150326,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Selenoamino Acid Metabolism,2,1,0.0228,0.0227,0.816,0.06753856209150326,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Alanine Metabolism,3,1,0.0341,0.0338,0.628,0.07401333333333333,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Glucose-Alanine Cycle,3,1,0.0341,0.0338,0.628,0.07401333333333333,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Alanine Metabolism,3,1,0.0341,0.0338,0.816,0.07401333333333333,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glucose-Alanine Cycle,3,1,0.0341,0.0338,0.816,0.07401333333333333,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Glutathione Metabolism,4,1,0.0455,0.0449,0.628,0.0854,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Arachidonic Acid Metabolism,4,1,0.0455,0.0449,0.628,0.0854,FALSE,Arachidonic acid
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glutathione Metabolism,4,1,0.0455,0.0449,0.816,0.0854,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Arachidonic Acid Metabolism,4,1,0.0455,0.0449,0.816,0.0854,FALSE,Arachidonic acid
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,1,0.0569,0.0558,0.816,0.09666338582677166,FALSE,Arachidonic acid
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Purine Metabolism,6,1,0.0683,0.0666,0.816,0.1017531914893617,FALSE,Xanthine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Tryptophan Metabolism,6,1,0.0683,0.0666,0.816,0.1017531914893617,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Urea Cycle,7,1,0.0797,0.0774,0.948,0.11090536912751678,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Urea Cycle,7,1,0.0797,0.0774,0.842,0.11090536912751678,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Glutamate Metabolism,8,1,0.0911,0.088,0.958,0.11880567823343849,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glutamate Metabolism,8,1,0.0911,0.088,0.862,0.11880567823343849,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Glycine and Serine Metabolism,13,1,0.148,0.14,1,0.15447028423772613,FALSE,L-Alanine
tertiary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glycine and Serine Metabolism,13,1,0.148,0.14,1,0.15447028423772613,FALSE,L-Alanine
