ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,studytime,contrast,direction,study,timepoint,signed_fold_enrichment,description_sentence
GO:0097352,autophagosome maturation,3/122,15/1568,0.2,2.57049180327869,1.77470365128426,0.105096625533222,0.831441995456749,0.83074410837131,O75351/Q9BV40/P16615,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.57049180327869,Autophagosome maturation
GO:1901343,negative regulation of vasculature development,3/122,15/1568,0.2,2.57049180327869,1.77470365128426,0.105096625533222,0.831441995456749,0.83074410837131,P35443/P02749/P36955,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.57049180327869,Negative regulation of vasculature development
GO:1905517,macrophage migration,3/122,15/1568,0.2,2.57049180327869,1.77470365128426,0.105096625533222,0.831441995456749,0.83074410837131,P30046/Q6UXB2/Q9NQC3,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.57049180327869,Macrophage migration
GO:2000181,negative regulation of blood vessel morphogenesis,3/122,15/1568,0.2,2.57049180327869,1.77470365128426,0.105096625533222,0.831441995456749,0.83074410837131,P35443/P02749/P36955,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.57049180327869,Negative regulation of blood vessel morphogenesis
GO:0048583,regulation of response to stimulus,42/122,456/1568,0.0921052631578947,1.18377911993097,1.35318277926265,0.106773586045104,0.832226333647683,0.831527788212657,Q9Y4E8/Q8N3R9/P62330/Q9P0V3/Q15819/Q92499/Q96IY4/P07947/Q93008/O43747/Q9Y639/P30046/P23229/P35443/P10809/P63096/Q2M389/P49588/Q96HY6/P31689/Q6UXB2/P02749/Q7L576/O75915/Q6P9B6/Q9BV40/O95864/Q24JP5/Q9Y230/P16615/P01023/Q9BUL8/Q9UQB8/Q16890/P13861/Q14116/P09871/Q9NQC3/Q9H2K8/Q15375/Q05655/P00734,42,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.18377911993097,Regulation of response to stimulus
GO:0016241,regulation of macroautophagy,5/122,33/1568,0.151515151515152,1.94734227521113,1.59712888890693,0.107597453253148,0.832226333647683,0.831527788212657,Q9H2M9/Q96HY6/Q8WVM8/Q6PKG0/Q96RF0,5,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.94734227521113,Regulation of macroautophagy
GO:0006366,transcription by RNA polymerase II,12/122,105/1568,0.114285714285714,1.46885245901639,1.44423861173972,0.108049772978163,0.832226333647683,0.831527788212657,Q9Y4E8/P07947/Q93008/Q8TD08/Q9BUP3/P23229/Q96HY6/O14617/Q16186/Q9Y230/Q6NX45/Q14116,12,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.46885245901639,Transcription by RNA polymerase II
GO:0019725,cellular homeostasis,12/122,105/1568,0.114285714285714,1.46885245901639,1.44423861173972,0.108049772978163,0.832226333647683,0.831527788212657,O95436/Q96IY4/P25686/Q9Y639/Q8N511/P00918/Q9UM00/P16615/P36955/Q9NQC3/P00734/Q01970,12,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.46885245901639,Cellular homeostasis
GO:0016049,cell growth,8/122,63/1568,0.126984126984127,1.63205828779599,1.48692622841258,0.110259720139152,0.832226333647683,0.831527788212657,Q9P0V3/Q93008/P25686/O60488/Q7L576/Q9NQC3/Q15375/P00734,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.63205828779599,Cell growth
GO:0032535,regulation of cellular component size,8/122,63/1568,0.126984126984127,1.63205828779599,1.48692622841258,0.110259720139152,0.832226333647683,0.831527788212657,P62330/Q7L576/P47755/Q9UQB8/P60981/Q9NQC3/Q15375/Q05655,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.63205828779599,Regulation of cellular component size
GO:0030195,negative regulation of blood coagulation,4/122,24/1568,0.166666666666667,2.14207650273224,1.63722148929832,0.11030189237711,0.832226333647683,0.831527788212657,Q96IY4/P02749/Q05655/P00734,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.14207650273224,Negative regulation of blood coagulation
GO:1900047,negative regulation of hemostasis,4/122,24/1568,0.166666666666667,2.14207650273224,1.63722148929832,0.11030189237711,0.832226333647683,0.831527788212657,Q96IY4/P02749/Q05655/P00734,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.14207650273224,Negative regulation of hemostasis
GO:0016192,vesicle-mediated transport,27/122,278/1568,0.0971223021582734,1.24826040806699,1.32515071370923,0.116240660105619,0.832226333647683,0.831527788212657,P62330/Q8IYJ3/Q9P0V3/P07947/P51153/O43747/P61163/Q14677/Q8TD08/Q9UKS6/Q14696/Q2M389/P61966/P61020/O14617/Q7L576/O75351/Q9BV40/Q8WVM8/Q96RF0/P16615/Q9UM54/O95197/Q9Y6W5/Q9H4M9/Q6PIF6/Q05655,27,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.24826040806699,Vesicle-mediated transport
GO:0033043,regulation of organelle organization,16/122,151/1568,0.105960264900662,1.36184996200195,1.35819568686531,0.117598593357969,0.832226333647683,0.831527788212657,Q9Y468/P62330/Q8TD08/P63096/Q2M389/Q9H2M9/Q7L576/O75351/Q8WVM8/Q9Y230/Q96RF0/P47755/Q9UQB8/P60981/Q9Y6W5/Q05655,16,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.36184996200195,Regulation of organelle organization
GO:0045184,establishment of protein localization,27/122,279/1568,0.0967741935483871,1.24378635642517,1.30411324748525,0.120172105983454,0.832226333647683,0.831527788212657,P62330/Q8IYJ3/Q93008/O43747/P10809/Q2M389/Q9H2M9/P61966/P61020/P31689/O14617/O60488/O00264/O75351/O75915/Q9BV40/Q8WVM8/Q9UM00/Q24JP5/Q9Y230/Q96RF0/Q9BUL8/Q9UM54/Q9H4M9/Q05655/P68036/P00734,27,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.24378635642517,Establishment of protein localization
GO:0001558,regulation of cell growth,7/122,54/1568,0.12962962962963,1.66605950212508,1.44636278158466,0.120490277971912,0.832226333647683,0.831527788212657,Q9P0V3/P25686/O60488/Q7L576/Q9NQC3/Q15375/P00734,7,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.66605950212508,Regulation of cell growth
GO:0010564,regulation of cell cycle process,7/122,54/1568,0.12962962962963,1.66605950212508,1.44636278158466,0.120490277971912,0.832226333647683,0.831527788212657,Q9Y468/P62330/Q8TD08/P63096/Q96HY6/O75351/Q9H2K8,7,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.66605950212508,Regulation of cell cycle process
GO:0050821,protein stabilization,7/122,54/1568,0.12962962962963,1.66605950212508,1.44636278158466,0.120490277971912,0.832226333647683,0.831527788212657,Q93008/P10809/Q9Y230/Q9BUL8/P22792/Q9NQC3/Q05655,7,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.66605950212508,Protein stabilization
GO:0051345,positive regulation of hydrolase activity,7/122,54/1568,0.12962962962963,1.66605950212508,1.44636278158466,0.120490277971912,0.832226333647683,0.831527788212657,P23229/P10809/Q96HY6/P02749/O75915/Q96RF0/Q05655,7,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.66605950212508,Positive regulation of hydrolase activity
GO:0051347,positive regulation of transferase activity,6/122,44/1568,0.136363636363636,1.75260804769001,1.47039148744602,0.121122098090307,0.832226333647683,0.831527788212657,Q9BUL8/Q16890/Q9H2K8/Q05655/P68036/P00734,6,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.75260804769001,Positive regulation of transferase activity
GO:0009893,positive regulation of metabolic process,33/122,351/1568,0.094017094017094,1.20835084769511,1.286571148214,0.121329461135481,0.832226333647683,0.831527788212657,Q9P0V3/Q15819/Q92499/P07947/P25686/Q9Y639/P30046/Q8TD08/Q9BUP3/P23229/P35443/Q9UKS6/P10809/P63096/Q9H2M9/Q96MK3/Q96HY6/O14617/Q6UXB2/O75915/Q6PKG0/Q9Y230/Q96RF0/Q9BUL8/Q99613/Q16890/Q14116/Q9NQC3/Q9H2K8/Q15375/Q05655/P68036/P00734,33,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.20835084769511,Positive regulation of metabolic process
GO:0000278,mitotic cell cycle,9/122,75/1568,0.12,1.54229508196721,1.39754776753252,0.122245132205312,0.832226333647683,0.831527788212657,Q9Y468/P62330/P63096/O75351/Q15257/Q96RF0/Q5VW32/Q16890/Q9H2K8,9,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.54229508196721,Mitotic cell cycle
GO:0031647,regulation of protein stability,9/122,75/1568,0.12,1.54229508196721,1.39754776753252,0.122245132205312,0.832226333647683,0.831527788212657,Q93008/P10809/Q9P2X0/Q96HY6/Q9Y230/Q9BUL8/P22792/Q9NQC3/Q05655,9,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.54229508196721,Regulation of protein stability
GO:0051093,negative regulation of developmental process,9/122,75/1568,0.12,1.54229508196721,1.39754776753252,0.122245132205312,0.832226333647683,0.831527788212657,P62330/P35443/P02749/P26196/Q14116/P36955/Q9NQC3/Q15375/P00734,9,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.54229508196721,Negative regulation of developmental process
GO:1903530,regulation of secretion by cell,9/122,75/1568,0.12,1.54229508196721,1.39754776753252,0.122245132205312,0.832226333647683,0.831527788212657,P62330/Q96IY4/O43747/O60488/O75351/Q9BV40/Q24JP5/P16615/P00734,9,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.54229508196721,Regulation of secretion by cell
GO:0001676,long-chain fatty acid metabolic process,3/122,16/1568,0.1875,2.40983606557377,1.64593627265485,0.122316065980826,0.832226333647683,0.831527788212657,P36969/O60488/O95864,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.40983606557377,Long-chain fatty acid metabolic process
GO:0032506,cytokinetic process,3/122,16/1568,0.1875,2.40983606557377,1.64593627265485,0.122316065980826,0.832226333647683,0.831527788212657,P62330/O75351/Q96RF0,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.40983606557377,Cytokinetic process
GO:0035967,cellular response to topologically incorrect protein,3/122,16/1568,0.1875,2.40983606557377,1.64593627265485,0.122316065980826,0.832226333647683,0.831527788212657,Q9HCN8/P10809/Q96HY6,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.40983606557377,Cellular response to topologically incorrect protein
GO:0042730,fibrinolysis,3/122,16/1568,0.1875,2.40983606557377,1.64593627265485,0.122316065980826,0.832226333647683,0.831527788212657,Q96IY4/P02749/P00734,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.40983606557377,Fibrinolysis
GO:1903036,positive regulation of response to wounding,3/122,16/1568,0.1875,2.40983606557377,1.64593627265485,0.122316065980826,0.832226333647683,0.831527788212657,Q96IY4/P02749/P00734,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.40983606557377,Positive regulation of response to wounding
GO:1903305,regulation of regulated secretory pathway,3/122,16/1568,0.1875,2.40983606557377,1.64593627265485,0.122316065980826,0.832226333647683,0.831527788212657,O43747/Q9BV40/P16615,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.40983606557377,Regulation of regulated secretory pathway
GO:1904377,positive regulation of protein localization to cell periphery,3/122,16/1568,0.1875,2.40983606557377,1.64593627265485,0.122316065980826,0.832226333647683,0.831527788212657,P62330/P63096/O00264,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.40983606557377,Positive regulation of protein localization to cell periphery
GO:0002285,lymphocyte activation involved in immune response,4/122,25/1568,0.16,2.05639344262295,1.54611931314661,0.123795337578643,0.832226333647683,0.831527788212657,O43747/P10809/Q96HY6/Q14116,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.05639344262295,Lymphocyte activation involved in immune response
GO:0002440,production of molecular mediator of immune response,4/122,25/1568,0.16,2.05639344262295,1.54611931314661,0.123795337578643,0.832226333647683,0.831527788212657,Q92499/P10809/Q14116/Q9NQC3,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.05639344262295,Production of molecular mediator of immune response
GO:0031345,negative regulation of cell projection organization,4/122,25/1568,0.16,2.05639344262295,1.54611931314661,0.123795337578643,0.832226333647683,0.831527788212657,P62330/Q9NQC3/Q15375/Q05655,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.05639344262295,Negative regulation of cell projection organization
GO:0050680,negative regulation of epithelial cell proliferation,4/122,25/1568,0.16,2.05639344262295,1.54611931314661,0.123795337578643,0.832226333647683,0.831527788212657,Q96IY4/P02749/Q9BUL8/P36955,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.05639344262295,Negative regulation of epithelial cell proliferation
GO:0050714,positive regulation of protein secretion,4/122,25/1568,0.16,2.05639344262295,1.54611931314661,0.123795337578643,0.832226333647683,0.831527788212657,P62330/O60488/Q24JP5/P00734,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.05639344262295,Positive regulation of protein secretion
GO:0050819,negative regulation of coagulation,4/122,25/1568,0.16,2.05639344262295,1.54611931314661,0.123795337578643,0.832226333647683,0.831527788212657,Q96IY4/P02749/Q05655/P00734,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.05639344262295,Negative regulation of coagulation
GO:0051054,positive regulation of DNA metabolic process,4/122,25/1568,0.16,2.05639344262295,1.54611931314661,0.123795337578643,0.832226333647683,0.831527788212657,Q15819/Q8TD08/Q9Y230/Q05655,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.05639344262295,Positive regulation of DNA metabolic process
GO:0033993,response to lipid,13/122,119/1568,0.109243697478992,1.40405014464802,1.33138856211003,0.126218927010963,0.832226333647683,0.831527788212657,P07947/P36969/P05164/P63096/Q13126/Q96HY6/P31689/O75351/Q9Y230/P01023/P36955/Q05655/P68036,13,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.40405014464802,Response to lipid
GO:0006950,response to stress,44/122,487/1568,0.0903490759753593,1.16120779614232,1.24413624247388,0.127175169135095,0.832226333647683,0.831527788212657,Q9Y4E8/Q9HCN8/Q15819/Q92499/Q96IY4/P07947/Q93008/P25686/O43747/P30046/Q8TD08/P36969/P35443/P10809/P05164/Q2M389/Q96HY6/P31689/Q6UXB2/O75882/P02749/P08294/O75351/O75915/Q6P9B6/O60884/Q9BV40/Q8WVM8/O95864/Q9UM00/Q6PKG0/Q9Y230/P16615/P01023/Q9BUL8/Q13232/P00709/Q9UM54/Q14116/P09871/Q9NQC3/Q9H2K8/Q05655/P00734,44,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.16120779614232,Response to stress
GO:0032271,regulation of protein polymerization,5/122,35/1568,0.142857142857143,1.83606557377049,1.45255823523483,0.130277991800264,0.832226333647683,0.831527788212657,P62330/Q7L576/P47755/Q9UQB8/Q05655,5,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.83606557377049,Regulation of protein polymerization
GO:0033674,positive regulation of kinase activity,5/122,35/1568,0.142857142857143,1.83606557377049,1.45255823523483,0.130277991800264,0.832226333647683,0.831527788212657,Q9BUL8/Q16890/Q9H2K8/Q05655/P00734,5,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.83606557377049,Positive regulation of kinase activity
GO:0071900,regulation of protein serine/threonine kinase activity,5/122,35/1568,0.142857142857143,1.83606557377049,1.45255823523483,0.130277991800264,0.832226333647683,0.831527788212657,P31689/Q9BUL8/Q16890/Q9H2K8/Q05655,5,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.83606557377049,Regulation of protein serine/threonine kinase activity
GO:0048666,neuron development,14/122,131/1568,0.106870229007634,1.37354523839319,1.29682309330782,0.131368443521558,0.832226333647683,0.831527788212657,Q8N3R9/P62330/P51153/Q93008/Q9Y639/P36969/P23229/Q7L576/Q9UQB8/Q9H4M9/P36955/Q9NQC3/Q9H2K8/Q15375,14,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.37354523839319,Neuron development
GO:0009896,positive regulation of catabolic process,8/122,66/1568,0.121212121212121,1.5578738201689,1.34463140361039,0.134802506482438,0.832226333647683,0.831527788212657,Q9P0V3/P25686/Q9UKS6/Q9H2M9/Q96HY6/Q6PKG0/Q96RF0/Q05655,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.5578738201689,Positive regulation of catabolic process
GO:0099536,synaptic signaling,8/122,66/1568,0.121212121212121,1.5578738201689,1.34463140361039,0.134802506482438,0.832226333647683,0.831527788212657,Q9Y639/Q9H2M9/P00918/Q7L576/P16615/Q9UQB8/Q9NQC3/Q15375,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.5578738201689,Synaptic signaling
GO:0120031,plasma membrane bounded cell projection assembly,8/122,66/1568,0.121212121212121,1.5578738201689,1.34463140361039,0.134802506482438,0.832226333647683,0.831527788212657,P62330/Q93008/Q9BVJ7/Q8TD08/Q7L576/Q9Y6W5/Q9H4M9/Q05655,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.5578738201689,Plasma membrane bounded cell projection assembly
GO:1902903,regulation of supramolecular fiber organization,8/122,66/1568,0.121212121212121,1.5578738201689,1.34463140361039,0.134802506482438,0.832226333647683,0.831527788212657,P62330/Q2M389/Q7L576/P47755/Q9UQB8/P60981/Q9Y6W5/Q05655,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.5578738201689,Regulation of supramolecular fiber organization
GO:0040008,regulation of growth,9/122,77/1568,0.116883116883117,1.50223546944858,1.31233341970711,0.137881588239281,0.832226333647683,0.831527788212657,Q9P0V3/P25686/Q86UL3/O75882/O60488/Q7L576/Q9NQC3/Q15375/P00734,9,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.50223546944858,Regulation of growth
GO:0016358,dendrite development,4/122,26/1568,0.153846153846154,1.97730138713745,1.4591611880068,0.137956180838663,0.832226333647683,0.831527788212657,P62330/P36969/Q7L576/Q9UQB8,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.97730138713745,Dendrite development
GO:0031929,TOR signaling,4/122,26/1568,0.153846153846154,1.97730138713745,1.4591611880068,0.137956180838663,0.832226333647683,0.831527788212657,Q9P0V3/Q93008/Q6P9B6/Q6PKG0,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.97730138713745,TOR signaling
GO:0034614,cellular response to reactive oxygen species,4/122,26/1568,0.153846153846154,1.97730138713745,1.4591611880068,0.137956180838663,0.832226333647683,0.831527788212657,P05164/P08294/Q9BUL8/Q05655,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.97730138713745,Cellular response to reactive oxygen species
GO:0060271,cilium assembly,4/122,26/1568,0.153846153846154,1.97730138713745,1.4591611880068,0.137956180838663,0.832226333647683,0.831527788212657,Q93008/Q9BVJ7/Q8TD08/Q9H4M9,4,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.97730138713745,Cilium assembly
GO:0051301,cell division,7/122,56/1568,0.125,1.60655737704918,1.3422093939726,0.138988864105523,0.832226333647683,0.831527788212657,P62330/Q93008/P35443/P62140/P63096/O75351/Q96RF0,7,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.60655737704918,Cell division
GO:0098662,inorganic cation transmembrane transport,7/122,56/1568,0.125,1.60655737704918,1.3422093939726,0.138988864105523,0.832226333647683,0.831527788212657,O95436/O14617/Q9UM00/Q9H0U3/P16615/P00734/Q01970,7,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.60655737704918,Inorganic cation transmembrane transport
GO:0000281,mitotic cytokinesis,3/122,17/1568,0.176470588235294,2.26808100289296,1.526496543725,0.140486506453151,0.832226333647683,0.831527788212657,P62330/O75351/Q96RF0,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.26808100289296,Mitotic cytokinesis
GO:0002444,myeloid leukocyte mediated immunity,3/122,17/1568,0.176470588235294,2.26808100289296,1.526496543725,0.140486506453151,0.832226333647683,0.831527788212657,Q92499/Q9BV40/P00734,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.26808100289296,Myeloid leukocyte mediated immunity
GO:0006801,superoxide metabolic process,3/122,17/1568,0.176470588235294,2.26808100289296,1.526496543725,0.140486506453151,0.832226333647683,0.831527788212657,P05164/P08294/Q05655,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.26808100289296,Superoxide metabolic process
GO:0043393,regulation of protein binding,3/122,17/1568,0.176470588235294,2.26808100289296,1.526496543725,0.140486506453151,0.832226333647683,0.831527788212657,Q93008/P25686/P16615,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.26808100289296,Regulation of protein binding
GO:0048675,axon extension,3/122,17/1568,0.176470588235294,2.26808100289296,1.526496543725,0.140486506453151,0.832226333647683,0.831527788212657,Q93008/Q7L576/Q9NQC3,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.26808100289296,Axon extension
GO:0051963,regulation of synapse assembly,3/122,17/1568,0.176470588235294,2.26808100289296,1.526496543725,0.140486506453151,0.832226333647683,0.831527788212657,P62330/Q9NQC3/Q15375,3,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,2.26808100289296,Regulation of synapse assembly
GO:0071705,nitrogen compound transport,26/122,272/1568,0.0955882352941176,1.22854387656702,1.20387614233813,0.140706999975949,0.832226333647683,0.831527788212657,P62330/Q8IYJ3/Q93008/O43747/Q8TD08/P10809/Q2M389/Q9H2M9/P61966/P61020/P31689/O14617/O60488/O00264/P00918/O75351/O75915/Q9BV40/Q8WVM8/Q24JP5/Q96RF0/Q9BUL8/Q9UM54/Q9H4M9/Q05655/P00734,26,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.22854387656702,Nitrogen compound transport
GO:0006793,phosphorus metabolic process,30/122,320/1568,0.09375,1.20491803278689,1.1931035600401,0.141343990044001,0.832226333647683,0.831527788212657,P07947/Q86UL3/Q9BVJ7/Q9Y639/Q8TD08/Q9BUP3/Q9NTJ5/P36969/P23229/P35443/P62140/P40926/Q9P2X0/Q96MK3/Q96HY6/P31689/O60488/Q9BUL8/Q13232/Q16890/P13861/Q9NTK5/Q14116/Q9H2K8/Q15375/Q05655/P00734/Q9NZ01/P63151/Q01970,30,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.20491803278689,Phosphorus metabolic process
GO:0006796,phosphate-containing compound metabolic process,30/122,320/1568,0.09375,1.20491803278689,1.1931035600401,0.141343990044001,0.832226333647683,0.831527788212657,P07947/Q86UL3/Q9BVJ7/Q9Y639/Q8TD08/Q9BUP3/Q9NTJ5/P36969/P23229/P35443/P62140/P40926/Q9P2X0/Q96MK3/Q96HY6/P31689/O60488/Q9BUL8/Q13232/Q16890/P13861/Q9NTK5/Q14116/Q9H2K8/Q15375/Q05655/P00734/Q9NZ01/P63151/Q01970,30,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.20491803278689,Phosphate-containing compound metabolic process
GO:0002696,positive regulation of leukocyte activation,5/122,36/1568,0.138888888888889,1.78506375227687,1.3837481731974,0.142375276371503,0.832226333647683,0.831527788212657,P07947/P10809/Q96HY6/O14617/Q14116,5,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.78506375227687,Positive regulation of leukocyte activation
GO:1902905,positive regulation of supramolecular fiber organization,5/122,36/1568,0.138888888888889,1.78506375227687,1.3837481731974,0.142375276371503,0.832226333647683,0.831527788212657,P62330/Q7L576/Q9UQB8/P60981/Q9Y6W5,5,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.78506375227687,Positive regulation of supramolecular fiber organization
GO:0030031,cell projection assembly,8/122,67/1568,0.119402985074627,1.53462197210668,1.29874570971393,0.14356314762749,0.832226333647683,0.831527788212657,P62330/Q93008/Q9BVJ7/Q8TD08/Q7L576/Q9Y6W5/Q9H4M9/Q05655,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.53462197210668,Cell projection assembly
GO:0050801,monoatomic ion homeostasis,8/122,67/1568,0.119402985074627,1.53462197210668,1.29874570971393,0.14356314762749,0.832226333647683,0.831527788212657,Q9Y639/Q96MK3/Q8N511/P00918/Q9UM00/P16615/P00734/Q01970,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.53462197210668,Monoatomic ion homeostasis
GO:0055080,monoatomic cation homeostasis,8/122,67/1568,0.119402985074627,1.53462197210668,1.29874570971393,0.14356314762749,0.832226333647683,0.831527788212657,Q9Y639/Q96MK3/Q8N511/P00918/Q9UM00/P16615/P00734/Q01970,8,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.53462197210668,Monoatomic cation homeostasis
GO:0031175,neuron projection development,13/122,122/1568,0.10655737704918,1.36952432141897,1.23415317292352,0.145305047184106,0.832226333647683,0.831527788212657,P62330/P51153/Q93008/Q9Y639/P36969/P23229/Q7L576/Q9UQB8/Q9H4M9/P36955/Q9NQC3/Q9H2K8/Q15375,13,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.36952432141897,Neuron projection development
GO:0051049,regulation of transport,21/122,214/1568,0.0981308411214953,1.26122261375824,1.19409420920853,0.14561993311975,0.832226333647683,0.831527788212657,P62330/Q96IY4/P07947/O43747/Q9UKS6/P31689/O60488/O00264/P00918/Q7L576/O75351/O75915/Q9BV40/Q8WVM8/Q24JP5/P16615/Q9BUL8/Q9UM54/Q9H4M9/Q05655/P00734,21,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.26122261375824,Regulation of transport
GO:0030001,metal ion transport,9/122,78/1568,0.115384615384615,1.48297604035309,1.27060342269077,0.146075935822179,0.832226333647683,0.831527788212657,O95436/Q9UKS6/O14617/O75351/Q9UM00/Q9H0U3/P16615/P00734/Q01970,9,Vital (2 mo.),BEP+ExBf+AZT,Upregulated,Mumta-LW,2 mo.,1.48297604035309,Metal ion transport
