outcome_group,arm_set,study,studytime,direction,contrast,module,pathway,total,hits,expected,raw_p,fdr_native,fdr_bh_pooled,significant,hit_features
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Pyruvate Metabolism,8,1,2.29,0.954,1,0.9700256916996047,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,1,2.23,0.954,1,0.9700256916996047,FALSE,Pyridoxal
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Methionine Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Purine Metabolism,7,1,2.6,0.975,1,0.9807184750733138,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Warburg Effect,7,1,2.6,0.975,1,0.9807184750733138,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Pyruvate Metabolism,8,1,2.97,0.986,1,0.986,FALSE,Potassium
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Ubiquinone Biosynthesis,1,1,0.0286,0.0286,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Taurine and Hypotaurine Metabolism,2,1,0.0571,0.0571,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Steroid Biosynthesis,3,1,0.0857,0.0857,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Oxidation of Branched Chain Fatty Acids,3,1,0.0857,0.0857,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Bile Acid Biosynthesis,3,1,0.0857,0.0857,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Nucleotide Sugars Metabolism,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Galactose Metabolism,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Arachidonic Acid Metabolism,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Phytanic Acid Peroxisomal Oxidation,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Phenylalanine and Tyrosine Metabolism,5,1,0.143,0.143,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Porphyrin Metabolism,5,1,0.143,0.143,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Lactose Synthesis,5,1,0.143,0.143,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Purine Metabolism,7,1,0.2,0.2,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Tyrosine Metabolism,8,1,0.229,0.229,1,0.8125024752475247,FALSE,Iron
primary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Pantothenate and CoA Biosynthesis,3,2,0.257,0.0148,1,0.6914879999999999,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Riboflavin Metabolism,7,2,0.6,0.0952,1,0.8125024752475247,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Vitamin B6 Metabolism,8,5,2.97,0.103,1,0.8125024752475247,FALSE,Pyridoxine; Pyridoxamine; Pyridoxal 5'-phosphate; Flavin mononucleotide; Pyridoxal
primary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Beta-Alanine Metabolism,8,2,0.686,0.124,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Nicotinate and Nicotinamide Metabolism,7,4,2.6,0.214,1,0.8125024752475247,FALSE,Nicotinamide riboside; Nicotinic acid mononucleotide; Niacinamide; Nudifloramide
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Nicotinate and Nicotinamide Metabolism,7,4,2.6,0.214,1,0.8125024752475247,FALSE,Nicotinamide riboside; Nicotinic acid mononucleotide; Niacinamide; Nudifloramide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Pantothenate and CoA Biosynthesis,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Thiamine Metabolism,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Thiamine; Thiamine monophosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Pantothenate and CoA Biosynthesis,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Thiamine Metabolism,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Thiamine; Thiamine monophosphate
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Vitamin B6 Metabolism,8,4,2.97,0.325,1,0.8206858638743456,FALSE,Pyridoxine; Pyridoxamine; Flavin mononucleotide; Pyridoxal
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Biotin Metabolism,1,1,0.371,0.371,1,0.8206858638743456,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Homocysteine Degradation,1,1,0.371,0.371,1,0.8206858638743456,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Arginine and Proline Metabolism,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Pyrimidine Metabolism,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Vitamin B6 Metabolism,8,1,0.686,0.553,1,0.8808622291021673,FALSE,Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Fatty Acid Biosynthesis,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Catecholamine Biosynthesis,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Taurine and Hypotaurine Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Selenoamino Acid Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Glucose-Alanine Cycle,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Carnitine Synthesis,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Arginine and Proline Metabolism,5,2,1.86,0.626,1,0.8827956698240865,FALSE,Pyridoxal 5'-phosphate; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Beta-Alanine Metabolism,8,3,2.97,0.645,1,0.8920766129032258,FALSE,Pantothenic acid; Pyridoxal 5'-phosphate; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,2,2.23,0.743,1,0.9195572254335259,FALSE,Biotin; Pyridoxal
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,2,2.23,0.743,1,0.9195572254335259,FALSE,Pyridoxal 5'-phosphate; Pyridoxal
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Cysteine Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Malate-Aspartate Shuttle,3,1,1.11,0.765,1,0.9195572254335259,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Spermidine and Spermine Biosynthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Riboflavin Metabolism,7,2,2.6,0.83,1,0.9515483870967741,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Riboflavin Metabolism,7,2,2.6,0.83,1,0.9515483870967741,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Alanine Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Gluconeogenesis,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Transfer of Acetyl Groups into Mitochondria,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Sphingolipid Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Lysine Degradation,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Alanine Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Starch and Sucrose Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Urea Cycle,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Tryptophan Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Aspartate Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Beta-Alanine Metabolism,8,2,2.97,0.892,1,0.9617112676056339,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Ammonia Recycling,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Arginine and Proline Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Pyrimidine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Threonine and 2-Oxobutanoate Degradation,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Glycine and Serine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Phenylalanine and Tyrosine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Ammonia Recycling,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Porphyrin Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Pyrimidine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Flavin mononucleotide
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Folate Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Threonine and 2-Oxobutanoate Degradation,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Propanoate Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Citric Acid Cycle,6,1,2.23,0.954,1,0.9700256916996047,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Glutamate Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Propanoate Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Methionine Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Glutamate Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Warburg Effect,7,1,2.6,0.975,1,0.9807184750733138,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Histidine Metabolism,7,1,2.6,0.975,1,0.9807184750733138,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,14-21 days,up,BEP/BEP,ora,Pyruvate Metabolism,8,1,2.97,0.986,1,0.986,FALSE,Biotin
primary,stratified,Misame,14-21 days,up,IFA/BEP,ora,Tyrosine Metabolism,8,1,2.97,0.986,1,0.986,FALSE,Pyridoxal 5'-phosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Oxidation of Branched Chain Fatty Acids,3,2,0.171,0.00504,0.494,0.550515,FALSE,Magnesium; Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Phytanic Acid Peroxisomal Oxidation,4,2,0.229,0.0101,0.494,0.6914879999999999,FALSE,Magnesium; Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Citric Acid Cycle,6,2,0.343,0.0252,0.613,0.8125024752475247,FALSE,Magnesium; Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Warburg Effect,7,2,0.4,0.0353,0.613,0.8125024752475247,FALSE,Magnesium; Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Nicotinate and Nicotinamide Metabolism,7,2,0.4,0.0353,0.712,0.8125024752475247,FALSE,Magnesium; Niacinamide
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Pyruvate Metabolism,8,2,0.457,0.0471,0.613,0.8125024752475247,FALSE,Magnesium; Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Pentose Phosphate Pathway,1,1,0.0571,0.0571,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Amino Sugar Metabolism,1,1,0.0571,0.0571,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Beta Oxidation of Very Long Chain Fatty Acids,1,1,0.0571,0.0571,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Phenylacetate Metabolism,1,1,0.0571,0.0571,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Pentose Phosphate Pathway,1,1,0.0571,0.0571,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Amino Sugar Metabolism,1,1,0.0571,0.0571,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Beta Oxidation of Very Long Chain Fatty Acids,1,1,0.0571,0.0571,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Phenylacetate Metabolism,1,1,0.0571,0.0571,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Sulfate/Sulfite Metabolism,2,1,0.114,0.113,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Inositol Phosphate Metabolism,2,1,0.114,0.113,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,De Novo Triacylglycerol Biosynthesis,2,1,0.114,0.113,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Estrone Metabolism,2,1,0.114,0.113,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Sulfate/Sulfite Metabolism,2,1,0.114,0.113,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Inositol Phosphate Metabolism,2,1,0.114,0.113,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,De Novo Triacylglycerol Biosynthesis,2,1,0.114,0.113,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Estrone Metabolism,2,1,0.114,0.113,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Steroid Biosynthesis,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Glycolysis,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Fatty acid Metabolism,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Fructose and Mannose Degradation,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Butyrate Metabolism,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Thiamine Metabolism,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Spermidine and Spermine Biosynthesis,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Plasmalogen Synthesis,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,1,0.171,0.166,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Steroid Biosynthesis,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Oxidation of Branched Chain Fatty Acids,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Glycolysis,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Fatty acid Metabolism,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Fructose and Mannose Degradation,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Butyrate Metabolism,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Spermidine and Spermine Biosynthesis,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Plasmalogen Synthesis,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,1,0.171,0.166,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Nucleotide Sugars Metabolism,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Inositol Metabolism,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Sphingolipid Metabolism,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Lysine Degradation,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Galactose Metabolism,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Starch and Sucrose Metabolism,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Aspartate Metabolism,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Arachidonic Acid Metabolism,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Gluconeogenesis,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Transfer of Acetyl Groups into Mitochondria,4,1,0.229,0.218,0.613,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Nucleotide Sugars Metabolism,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Inositol Metabolism,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Sphingolipid Metabolism,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Galactose Metabolism,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Starch and Sucrose Metabolism,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Aspartate Metabolism,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Arachidonic Acid Metabolism,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Gluconeogenesis,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Phytanic Acid Peroxisomal Oxidation,4,1,0.229,0.218,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Glycine and Serine Metabolism,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Phenylalanine and Tyrosine Metabolism,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Ammonia Recycling,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Phospholipid Biosynthesis,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Pyrimidine Metabolism,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Folate Metabolism,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Betaine Metabolism,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Lactose Synthesis,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Threonine and 2-Oxobutanoate Degradation,5,1,0.286,0.269,0.613,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Glycine and Serine Metabolism,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Phenylalanine and Tyrosine Metabolism,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Ammonia Recycling,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Phospholipid Biosynthesis,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Pyrimidine Metabolism,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Folate Metabolism,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Betaine Metabolism,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Lactose Synthesis,5,1,0.286,0.269,0.712,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Propanoate Metabolism,6,1,0.343,0.318,0.662,0.8125024752475247,FALSE,Thiamine pyrophosphate
