"study","visit","biomarker","label","category","outcome_class","arm","mean","mean_cil","mean_ciu","N","raw_mean","raw_sd","raw_median","raw_q25","raw_q75"
"Misame","3-4 mo.","Lnfp.ii_nmol.ml","Lacto-N-fucopentaose II","Individual HMO containing Fucose","secondary","BEP",882.66806382395,801.273245198152,964.062882449748,123,862.301717460176,503.548844109577,721.632076465869,515.939449457466,1140.99357234857
"Misame","3-4 mo.","Lnfp.iii_nmol.ml","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","Control",15.7192346258024,13.9430885817601,17.4953806698446,157,14.6272693848302,8.91157176970697,12.989634943891,8.13165156903307,17.9058921166445
"Misame","3-4 mo.","Lnfp.iii_nmol.ml","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","BEP",13.8697423248953,12.7452211531546,14.994263496636,123,14.8900864185086,9.34305611542002,12.9211309233618,9.15006109137202,18.6454511553024
"Misame","3-4 mo.","Lnt_nmol.ml","Lacto-N-tetrose","Other individual HMO","secondary","Control",963.518753099759,845.844048335141,1081.19345786438,157,961.636698483415,666.705179306337,757.860063866421,524.332201364659,1249.03121701117
"Misame","3-4 mo.","Lnt_nmol.ml","Lacto-N-tetrose","Other individual HMO","secondary","BEP",1085.45921799442,976.281775099386,1194.63666088945,123,1112.0164753822,748.592900978285,868.886230751259,598.975705282832,1476.40375257954
"Misame","3-4 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","Control",10194.3742593295,9565.77309543462,10822.9754232243,157,9981.8872414159,4074.83940474331,9848.87838437348,7708.88660836013,12495.9781435203
"Misame","3-4 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","BEP",9507.47772048856,8877.47101654009,10137.484424437,123,9631.65208562744,4075.53967430774,9453.48225050683,7190.47032070496,11529.3232992434
"Misame","3-4 mo.","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Control",5.39304349425357,4.63595786834992,6.15012912015722,157,5.09835901206697,3.97040589389499,3.67343103978811,1.98359177859184,7.86270505571593
"Misame","3-4 mo.","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","BEP",4.66179537558976,4.07049026171189,5.25310048946762,123,4.88155814866639,4.237718855267,3.26764687119436,1.72885896647986,6.76597964873151
"Misame","3-4 mo.","Lstc_pct","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","Control",0.808509242720117,0.730243553901839,0.886774931538395,157,0.899992239605048,0.56832266349596,0.756080919508263,0.531210619903245,1.106485077891
"Misame","3-4 mo.","Lstc_pct","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","BEP",0.89865222079451,0.815766122487203,0.981538319101817,123,0.803170643498713,0.496353465395423,0.701138507193455,0.454684786354849,0.947205569682272
"Misame","3-4 mo.","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","Control",1.04329162405538,0.941570357821967,1.14501289028879,157,1.06037078529981,0.62287471174813,0.885587526769106,0.633827759394566,1.36252932180396
"Misame","3-4 mo.","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","BEP",1.1528088914386,1.06060139522467,1.24501638765252,123,1.15341957012533,0.627556622900066,1.02228439731234,0.728489863245672,1.35147826873671
"Misame","3-4 mo.","Fdslnh_pct","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","Control",1.29772373077026,1.1460674073468,1.44938005419371,157,1.29171764040548,0.973917712437382,1.02580941166959,0.643189428910039,1.63538968654676
"Misame","3-4 mo.","Fdslnh_pct","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","BEP",1.49394351662507,1.30774292458138,1.68014410866875,123,1.5502389397071,1.25654750278639,1.2350303647873,0.671599323248879,2.07616793761992
"Misame","3-4 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","Control",11680.7855872124,11055.681986185,12305.8891882399,157,11422.5565269363,3772.30386808543,11300.7878844662,8985.73968703947,13805.8218936232
"Misame","3-4 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","BEP",11099.1799626701,10511.7280799667,11686.6318453736,123,11305.1118890549,3809.81336448518,10582.0434909878,9001.15695325864,13048.6038192378
"Misame","3-4 mo.","Flnh_pct","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",1.40121200283642,1.13732729525479,1.66509671041805,157,1.36765343582252,1.36707374130274,0.975871642139668,0.603134257874458,1.53862542404759
"Misame","3-4 mo.","Flnh_pct","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","BEP",1.640763314739,1.41387791674898,1.86764871272901,123,1.7164266929747,1.82833912471891,1.13103499835596,0.684888078250012,2.05007527781465
"Misame","3-4 mo.","Fdslnh_nmol.ml","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","Control",135.683922099761,123.504965768302,147.862878431219,157,131.148579284465,82.8198062639179,113.803975896808,72.2641959462863,167.277068627629
"Misame","3-4 mo.","Fdslnh_nmol.ml","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","BEP",149.150690086873,131.223448304088,167.077931869658,123,156.929371489641,124.147924951994,132.420943084586,80.6965583533986,199.388082422303
"Misame","3-4 mo.","Leptin","Leptin","Bioactive","secondary","Control",350.072507515532,237.097532600337,463.047482430727,157,433.301561716761,1082.73467697192,77.4477163212987,22.4560544598247,392.716625556475
"Misame","3-4 mo.","Leptin","Leptin","Bioactive","secondary","BEP",478.927008935902,298.423899609512,659.430118262292,123,400.317898954063,872.423550640784,109.075958056361,34.3483878134474,286.178536130249
"Misame","3-4 mo.","Dflnt_pct","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","Control",2.99502303022627,2.50662317732381,3.48342288312872,157,3.20299222928112,3.09967527456075,3.09026886834989,0.144646193296917,5.39168778180741
"Misame","3-4 mo.","Dflnt_pct","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","BEP",3.38465960762443,2.91762939061454,3.85168982463432,123,3.21591141517156,3.00336614070132,2.70376648215579,0.21923532718228,5.65879080053407
"Misame","3-4 mo.","Lstb_nmol.ml","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","Control",61.8695463919234,55.9687439917002,67.7703487921465,157,60.5759302350078,32.6807819717805,54.275796221379,34.2559437937518,78.8606132354584
"Misame","3-4 mo.","Lstb_nmol.ml","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","BEP",66.4126728900901,60.6984701207324,72.1268756594479,123,68.9440715001898,40.8083702567842,59.9725290436506,40.5533507945804,86.1777577544094
"Misame","3-4 mo.","X6.sl_pct","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",3.63922173162405,3.174303508651,4.10413995459709,157,3.66879728520735,2.65246556275158,2.89293708321307,2.1045969565565,4.18122482031522
"Misame","3-4 mo.","X6.sl_pct","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","BEP",3.99853215274159,3.56012441715677,4.43693988832641,123,4.04820470368258,3.21815106893819,3.10282094736448,2.23411502531205,4.6766786096274
"Misame","3-4 mo.","Dflac_nmol.ml","Difucosyllactose","Individual HMO containing Fucose","secondary","Control",392.326192668858,329.527425178768,455.124960158949,157,392.045482481243,413.357716215035,284.818375792997,120.494220088729,513.440717511134
"Misame","3-4 mo.","Dflac_nmol.ml","Difucosyllactose","Individual HMO containing Fucose","secondary","BEP",350.762767304782,295.099234323988,406.426300285575,123,335.046168943069,337.795937441771,271.085794532088,48.1643838816808,489.827317724376
"Misame","3-4 mo.","Dflac_pct","Difucosyllactose","Individual HMO containing Fucose","secondary","Control",3.07335171802927,2.71042252043779,3.43628091562075,157,3.11128144113505,2.64276440095945,2.50810818597369,1.10104075642363,4.39462298845856
"Misame","3-4 mo.","Dflac_pct","Difucosyllactose","Individual HMO containing Fucose","secondary","BEP",2.82868221122156,2.46383436093181,3.19353006151132,123,2.65821369553046,2.17527690388535,2.43080463760807,0.582904375028826,3.99907697167303
"Misame","3-4 mo.","Dflnt_nmol.ml","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","Control",377.375565150918,314.805996442433,439.945133859403,157,391.667180940709,440.161476702774,302.851069332591,15.4632621647706,629.114509031618
"Misame","3-4 mo.","Dflnt_nmol.ml","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","BEP",418.649052542897,353.100856591048,484.197248494747,123,403.278558722319,449.16258292805,279.765350691689,20.2037410651795,640.186614611323
"Misame","3-4 mo.","Flnh_nmol.ml","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",141.046071574189,122.590288813874,159.501854334505,157,132.30849836889,90.1408829374484,111.405239263144,72.2185575808888,176.475102783304
"Misame","3-4 mo.","Flnh_nmol.ml","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","BEP",151.834643257054,136.4843319594,167.184954554708,123,162.49085806487,121.005743064029,131.778634150125,74.6448603378156,222.407686355911
"Misame","3-4 mo.","Secretor","Maternal Secretor Status","Bioactive","secondary","Control",0.808969249178311,0.741597478357582,0.87634101999904,157,0.828025477707006,0.378565848843802,1,1,1
"Misame","3-4 mo.","Secretor","Maternal Secretor Status","Bioactive","secondary","BEP",0.771812080536913,0.704307385263427,0.839316775810399,123,0.739837398373984,0.440517549081661,1,0,1
"Misame","3-4 mo.","Lnnt_pct","Lacto-N-neotetraose","Other individual HMO","secondary","Control",2.29943439884168,1.96788732469303,2.63098147299034,157,2.53626799065294,2.16339294409973,2.0807260002971,1.14430206187126,3.35270319971162
"Misame","3-4 mo.","Lnnt_pct","Lacto-N-neotetraose","Other individual HMO","secondary","BEP",2.43895762416653,2.21765549733829,2.66025975099477,123,2.19202593270442,1.60961388581969,1.72308560457941,1.04896020540127,2.8911262792595
"Misame","3-4 mo.","Lnh_pct","Lacto-N-hexaose","Other individual HMO","secondary","Control",0.884869530855977,0.716982744774783,1.05275631693717,157,0.934543790876138,1.05424217380801,0.669056253661935,0.413583905965617,1.10585266413651
"Misame","3-4 mo.","Lnh_pct","Lacto-N-hexaose","Other individual HMO","secondary","BEP",0.952209271948676,0.860977861188348,1.043440682709,123,0.912239389680551,0.629436441750995,0.63118887443231,0.482402486379012,1.20425550076003
"Misame","3-4 mo.","Lstc_nmol.ml","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","Control",95.0379794832666,84.5736664326146,105.502292533918,157,104.015740810694,85.5604069678028,80.5206553189084,54.8005150167986,121.588351829949
"Misame","3-4 mo.","Lstc_nmol.ml","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","BEP",99.852901089259,87.7525963822601,111.953205796258,123,88.9759656231609,58.9254159250067,79.7743899949948,46.6987431117913,112.391698804433
"Misame","3-4 mo.","Lnh_nmol.ml","Lacto-N-hexaose","Other individual HMO","secondary","Control",96.4151226611107,82.9745151995922,109.855730122629,157,96.5555911947285,80.0360896519513,71.3393118834412,48.294384093857,116.331988633171
"Misame","3-4 mo.","Lnh_nmol.ml","Lacto-N-hexaose","Other individual HMO","secondary","BEP",101.348339125518,91.6439797296902,111.052698521346,123,101.381321232493,79.5083661619956,65.8955560333785,47.8660409759618,125.622359953914
"Misame","3-4 mo.","X3.sl_pct","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",2.04082289457323,1.87604934042287,2.20559644872358,157,1.97108914585735,1.030218719686,1.73045901598925,1.42872024084187,2.29331284681392
"Misame","3-4 mo.","X3.sl_pct","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","BEP",1.99226801152062,1.85383834367699,2.13069767936426,123,2.07244159178102,0.984052505853212,1.77177612147681,1.42162519487298,2.50782760462097
"Misame","3-4 mo.","Insulin","Insulin","Bioactive","secondary","Control",28.8348044250138,26.451736925841,31.2178719241866,157,27.4989224298918,15.2954090209344,23.9362231683592,17.1579690424219,35.9179588337718
"Misame","3-4 mo.","Insulin","Insulin","Bioactive","secondary","BEP",28.085089814295,25.8151458637728,30.3550337648172,123,29.5653508420664,15.3084511008249,26.8048601333853,17.7642693367867,38.4567566039424
"Misame","3-4 mo.","X6.sl_nmol.ml","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",397.831607256498,353.125876571283,442.537337941713,157,385.270941766694,230.772454240748,322.04147181547,245.957558759815,465.021221848835
"Misame","3-4 mo.","X6.sl_nmol.ml","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","BEP",408.757944860695,369.679690804079,447.836198917311,123,425.77106289344,291.6238757197,327.714606357301,225.775022017191,555.125121482334
"Misame","3-4 mo.","Dslnh_nmol.ml","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Control",81.2948155195271,70.9421947392266,91.6474362998276,157,81.2716663077476,61.5884376425447,67.6187947071923,43.0293795366638,107.445123806981
"Misame","3-4 mo.","Dslnh_nmol.ml","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","BEP",78.7825052948236,70.0633959773516,87.5016146122956,123,78.1714245165596,57.6308867287443,65.6522405161083,37.8382487220229,102.565665237143
"Misame","3-4 mo.","Lnfp.iii_pct","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","Control",0.14128870610322,0.123651354031842,0.158926058174599,157,0.138824899226896,0.0999595274667868,0.115675180270725,0.0798880159564748,0.173438566417197
"Misame","3-4 mo.","Lnfp.iii_pct","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","BEP",0.136959299887238,0.123707078202406,0.150211521572071,123,0.139177258701399,0.0838146528759049,0.11465162469567,0.0822523722095611,0.159923282427437
"Misame","3-4 mo.","Sia_nmol.ml","HMO-bound Sialic Acid","Bioactive","secondary","Control",1454.45690996348,1344.85802701151,1564.05579291544,157,1415.69585721856,573.611840185675,1257.9298197108,1057.8348460943,1718.85208025207
"Misame","3-4 mo.","Sia_nmol.ml","HMO-bound Sialic Acid","Bioactive","secondary","BEP",1475.36877446691,1379.87822169995,1570.85932723387,123,1528.60334081396,681.393999716889,1321.29289609562,1108.72459967474,1780.89839876953
"Misame","3-4 mo.","X3fl_pct","3-fucosyllactose","Individual HMO containing Fucose","secondary","Control",18.2830164796229,15.5158091421715,21.0502238170744,157,17.0875007226294,15.3049842875467,13.4133335049165,3.67633931189896,24.6564618465408
"Misame","3-4 mo.","X3fl_pct","3-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",18.7693954635,16.3510204634919,21.1877704635081,123,20.3693408432453,17.4528434352612,16.9569300800831,5.78284491476836,29.2827019332786
"Misame","3-4 mo.","X3fl_nmol.ml","3-fucosyllactose","Individual HMO containing Fucose","secondary","Control",1957.84799421786,1668.85065051241,2246.84533792331,157,1839.12710907424,1659.67918799312,1527.87119027516,404.9452164522,2694.8479424123
"Misame","3-4 mo.","X3fl_nmol.ml","3-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",1984.82820555885,1725.17326157347,2244.48314954422,123,2139.2974945705,1778.75509677727,1879.82687804026,563.338287961925,3068.52890185809
"Misame","3-4 mo.","Lnnt_nmol.ml","Lacto-N-neotetraose","Other individual HMO","secondary","Control",267.272889526891,230.113080139326,304.432698914456,157,278.287683159458,209.598877883931,208.135484945016,124.380153296721,378.841596164694
"Misame","3-4 mo.","Lnnt_nmol.ml","Lacto-N-neotetraose","Other individual HMO","secondary","BEP",270.66013172846,238.901567786604,302.418695670315,123,256.228496679365,236.385488221841,195.021696713486,101.066621027433,317.805686807178
"Misame","3-4 mo.","Dslnh_pct","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Control",0.738769913764451,0.626700615809347,0.850839211719554,157,0.746041738176565,0.614193833440182,0.629266383065098,0.430985365689094,0.92044989231779
"Misame","3-4 mo.","Dslnh_pct","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","BEP",0.751867079253992,0.669912027462974,0.833822131045009,123,0.741917492192564,0.557429938974774,0.607392847506368,0.395185475139703,0.918229076709442
"Misame","3-4 mo.","Dslnt_nmol.ml","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","Control",121.659134480641,108.138066990728,135.180201970553,157,115.566935185476,73.1016433325745,98.0326534295284,67.359857926723,138.924407983253
"Misame","3-4 mo.","Dslnt_nmol.ml","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","BEP",120.713294024376,109.819229410483,131.60735863827,123,127.761317316501,83.2210947118347,107.948591635894,79.826619177622,150.431750512192
"Misame","3-4 mo.","Calprotectin","Calprotectin (S100A8/A9)","Bioactive","secondary","Control",585125.007694252,393500.904907837,776749.110480666,157,790859.655319554,2361370.05938262,135870.161332113,42296.6961601281,555186.150571789
"Misame","3-4 mo.","Calprotectin","Calprotectin (S100A8/A9)","Bioactive","secondary","BEP",950722.092061186,465559.372580539,1435884.81154183,123,762238.426642147,2527236.33774435,115824.166598559,28104.4243599412,493492.233778724
"Misame","3-4 mo.","Iga","Secretory IgA","Bioactive","secondary","Control",659093409.538566,446329413.700491,871857405.376642,157,723209476.351905,1884213833.55592,465598959.981676,369986359.951285,608214599.169901
"Misame","3-4 mo.","Iga","Secretory IgA","Bioactive","secondary","BEP",584644399.222021,353965670.153226,815323128.290816,123,485759693.576917,265304019.136193,409333788.297062,316614554.406224,547595137.14065
"Vital","1.5 mo.","Insulin","Insulin","Bioactive","secondary","Control",42.5218689837378,37.6157410779695,47.427996889506,50,43.1005156600003,20.1155617583843,39.731837794506,27.6191200261466,55.3297727595696
"Vital","1.5 mo.","Insulin","Insulin","Bioactive","secondary","BEP",53.2327829877961,48.579957456249,57.8856085193433,100,53.4832724575923,24.5593720982168,49.436818054682,37.4298746389568,63.5386017814586
"Vital","1.5 mo.","Lstb_nmol.ml","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","Control",154.35383358044,136.281651670337,172.426015490542,50,155.349376785632,68.4107353460696,143.803931251535,104.721617640905,198.447771517954
"Vital","1.5 mo.","Lstb_nmol.ml","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","BEP",124.253937942658,112.996214085577,135.511661799739,100,124.253937942658,57.535038483871,111.297663912326,82.1199533992168,156.682210682229
"Vital","1.5 mo.","Lstb_pct","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","Control",1.3969189017497,1.22775693224745,1.56608087125195,50,1.42813873649405,0.680127001162871,1.37700920137334,0.892024303295301,1.7990594578787
"Vital","1.5 mo.","Lstb_pct","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","BEP",1.12674268383461,1.01768289311504,1.23580247455418,100,1.12674268383461,0.557373705000472,1.01287920955684,0.729046508772752,1.52569533965297
"Vital","1.5 mo.","Secretor","Maternal Secretor Status","Bioactive","secondary","Control",0.581127062025679,0.470188189864033,0.692065934187325,50,0.54,0.503457433905888,1,0,1
"Vital","1.5 mo.","Secretor","Maternal Secretor Status","Bioactive","secondary","BEP",0.710218801445403,0.630444200722787,0.789993402168019,100,0.72,0.451260859854213,1,0,1
"Vital","1.5 mo.","X3fl_nmol.ml","3-fucosyllactose","Individual HMO containing Fucose","secondary","Control",275.544941642271,232.8509022655,318.238981019041,50,285.756514071246,231.787435930265,217.12055585013,97.6096543954149,438.772172134591
"Vital","1.5 mo.","X3fl_nmol.ml","3-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",221.451172899219,187.749894643004,255.152451155435,100,219.837126520729,175.934602203766,158.171770242728,88.1468605325951,300.17967332868
"Vital","1.5 mo.","Lnt_nmol.ml","Lacto-N-tetrose","Other individual HMO","secondary","Control",2154.55602102095,1827.40350344739,2481.70853859451,50,2154.55602102095,1188.28781751619,1976.17762775177,1268.61764037424,2685.51457944509
"Vital","1.5 mo.","Lnt_nmol.ml","Lacto-N-tetrose","Other individual HMO","secondary","BEP",1794.80871676417,1626.05419533242,1963.56323819592,100,1800.58856697759,871.737290081632,1658.52012685042,1201.62977376861,2171.61417259934
"Vital","1.5 mo.","Lnfp.iii_nmol.ml","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","Control",31.4720922017658,26.9089655914487,36.035218812083,50,31.4104043271462,17.0964375545547,27.3715503502102,18.6632526279872,42.3427753683696
"Vital","1.5 mo.","Lnfp.iii_nmol.ml","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","BEP",26.6125211511022,24.1145203521891,29.1105219500152,100,26.6125211511022,12.7665746577897,23.9349434065288,17.1757515617011,34.3410611611416
"Vital","1.5 mo.","Sia_nmol.ml","HMO-bound Sialic Acid","Bioactive","secondary","Control",2046.05476454541,1903.64785950815,2188.46166958268,50,2046.05476454541,517.252294559885,2044.70203054159,1680.93570269668,2393.35724937466
"Vital","1.5 mo.","Sia_nmol.ml","HMO-bound Sialic Acid","Bioactive","secondary","BEP",1832.66734026386,1701.9094701389,1963.42521038882,100,1832.66734026386,668.266444018054,1672.98539440222,1417.27900436104,2149.01039541689
"Vital","1.5 mo.","Lnnt_pct","Lacto-N-neotetraose","Other individual HMO","secondary","Control",6.77528695335605,5.90872126731159,7.64185263940051,50,6.56490514018901,3.85189645131584,6.16787036684582,3.36123419354654,8.82947146949627
"Vital","1.5 mo.","Lnnt_pct","Lacto-N-neotetraose","Other individual HMO","secondary","BEP",7.95513009563325,7.17586495640234,8.73439523486416,100,8.03490317349617,4.21973039119856,7.53159420102152,4.58163213727844,10.6252917785209
"Vital","1.5 mo.","Lnfp.iii_pct","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","Control",0.271464786866694,0.238556163467578,0.304373410265809,50,0.275174536711613,0.135432575854721,0.258691962114467,0.194693925839314,0.320592426316411
"Vital","1.5 mo.","Lnfp.iii_pct","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","BEP",0.233539064951664,0.211884207448018,0.255193922455309,100,0.233539064951664,0.110671844118057,0.211105995868854,0.159813366928361,0.282505452971012
"Vital","1.5 mo.","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","Control",1.65515177548721,1.42939213486102,1.88091141611341,50,1.65628058101552,0.82253380069761,1.49767122905976,0.962028110630399,2.08326991233931
"Vital","1.5 mo.","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","BEP",1.40950029322129,1.2782758596345,1.54072472680807,100,1.40950029322129,0.670650917742239,1.2569931439348,0.915640010994008,1.76061020275956
"Vital","1.5 mo.","Lnfp.ii_nmol.ml","Lacto-N-fucopentaose II","Individual HMO containing Fucose","secondary","Control",1321.62190669069,1108.48388502026,1534.75992836111,50,1321.62190669068,774.162817021631,1153.39295757483,785.695729438574,1859.79812332283
"Vital","1.5 mo.","Lnfp.ii_nmol.ml","Lacto-N-fucopentaose II","Individual HMO containing Fucose","secondary","BEP",1099.51252891142,955.733770003419,1243.29128781942,100,1092.43006493069,752.376714568118,890.854497604429,561.141341492049,1618.07126816051
"Vital","1.5 mo.","X3fl_pct","3-fucosyllactose","Individual HMO containing Fucose","secondary","Control",3.30489181508078,2.30241900791355,4.30736462224802,50,3.3453741471112,3.82720974982918,1.6872800725567,0.750816519966785,5.14010981924657
"Vital","1.5 mo.","X3fl_pct","3-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",2.36914064453344,1.92682466754831,2.81145662151858,100,2.31931458449196,2.37511083477182,1.38229672316294,0.608535802284187,3.2866832371798
"Vital","1.5 mo.","Lnt_pct","Lacto-N-tetrose","Other individual HMO","secondary","Control",19.4732946753823,16.6864865305827,22.260102820182,50,19.9932780991317,12.5103596876229,18.1612849944502,11.471743122166,25.0600920444663
"Vital","1.5 mo.","Lnt_pct","Lacto-N-tetrose","Other individual HMO","secondary","BEP",16.7026261309604,15.0046780375629,18.4005742243579,100,16.6926853438939,9.35549160206427,15.1977201130947,9.33287526874686,22.7042396160868
"Vital","1.5 mo.","X3.sl_nmol.ml","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",173.699626149678,156.249114105589,191.150138193767,50,174.608478931039,64.8529099435229,176.070353621433,148.928032871388,204.992328374189
"Vital","1.5 mo.","X3.sl_nmol.ml","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","BEP",158.211567036828,147.203936679332,169.219197394323,100,158.693259501792,64.8394170043941,151.973353969042,115.347440386216,192.458635346972
"Vital","1.5 mo.","Lnnt_nmol.ml","Lacto-N-neotetraose","Other individual HMO","secondary","Control",817.282368861458,649.351166173003,985.213571549913,50,817.282368861458,609.961995143943,711.889298673467,328.155750262661,1180.06599294124
"Vital","1.5 mo.","Lnnt_nmol.ml","Lacto-N-neotetraose","Other individual HMO","secondary","BEP",966.96053811108,855.028016784793,1078.89305943737,100,966.96053811108,572.055417583723,858.152940727768,546.461060106848,1338.1005156975
"Vital","1.5 mo.","Fdslnh_nmol.ml","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","Control",246.771931373399,194.84192593369,298.701936813109,50,253.524645163347,211.11734793569,193.081530075976,83.800706566928,376.907688236149
"Vital","1.5 mo.","Fdslnh_nmol.ml","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","BEP",194.540830620406,154.352371705759,234.729289535053,100,194.540830620406,205.391832275877,113.852512636888,52.6331507302871,295.218970160183
"Vital","1.5 mo.","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Control",23.6420452360304,19.6420692092192,27.6420212628417,50,21.4479343469679,20.4622291637983,21.3144893341343,0.18681119744218,39.6929323569114
"Vital","1.5 mo.","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",27.7644070939402,24.2011767731918,31.3276374146887,100,28.2543084858519,19.9525848015424,32.5902039663307,4.61832906576417,44.9106300599163
"Vital","1.5 mo.","Lnfp.ii_pct","Lacto-N-fucopentaose II","Individual HMO containing Fucose","secondary","Control",13.1613041553777,10.7554333479644,15.567174962791,50,13.6974967429499,10.1330748623793,9.3007151281881,4.90155880114851,23.8983291196613
"Vital","1.5 mo.","Lnfp.ii_pct","Lacto-N-fucopentaose II","Individual HMO containing Fucose","secondary","BEP",10.9502376032695,9.27426672636558,12.6262084801734,100,10.8425874449205,8.82671131459337,7.53113764374859,4.16647000841843,14.3373396532254
"Vital","1.5 mo.","Dslnt_nmol.ml","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","Control",178.955763792029,156.006215618699,201.905311965359,50,182.696670770535,88.509836252487,172.364176591265,123.444781164628,229.418463496224
"Vital","1.5 mo.","Dslnt_nmol.ml","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","BEP",159.654452790318,143.99615334086,175.312752239777,100,159.654452790318,80.0251341082543,141.003274902088,103.535517176622,186.813358138563
"Vital","1.5 mo.","Fdslnh_pct","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","Control",2.68111849796115,2.06351935182032,3.29871764410198,50,2.85153945886327,2.94268214045646,1.43387210813948,0.526740748186084,4.42487038157591
"Vital","1.5 mo.","Fdslnh_pct","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","BEP",2.16317931770802,1.66728555253636,2.65907308287968,100,2.1248705265847,2.61481481905144,0.945614754475221,0.343695054252377,3.06621163989357
"Vital","1.5 mo.","Lnh_nmol.ml","Lacto-N-hexaose","Other individual HMO","secondary","Control",110.002309528039,90.1159229154489,129.888696140629,50,110.002309528039,72.2316035389965,101.024447166501,69.9684297340097,123.510650472268
"Vital","1.5 mo.","Lnh_nmol.ml","Lacto-N-hexaose","Other individual HMO","secondary","BEP",125.411564420653,111.716087031593,139.107041809713,100,126.764065379141,75.6182175557298,106.591531301027,73.989724018305,154.395399554475
